Date,Open,High,Low,Close,Volume,Adj Close
2015-03-17,254.99001,260.00,254.00999,258.70999,1337200,258.70999
2015-03-16,259.79999,260.60001,256.00,260.17001,1067600,260.17001
2015-03-13,263.63,263.88,258.00,259.12,1700500,259.12
2015-03-12,265.70001,268.20001,265.04001,266.42001,944000,266.42001
2015-03-11,265.14001,268.79001,263.39999,264.95001,1211300,264.95001
2015-03-10,264.85001,266.70999,262.00,265.00,1178700,265.00
2015-03-09,264.45001,267.82999,263.79999,267.20999,827000,267.20999
2015-03-06,268.03,271.95001,263.78,264.63,1595900,264.63
2015-03-05,265.25,268.98001,265.25,268.34,1115600,268.34
2015-03-04,264.95001,266.00,260.62,265.23001,1240800,265.23001
2015-03-03,268.67001,272.54999,263.79001,265.54001,1195900,265.54001
2015-03-02,267.45001,269.87,264.76999,269.42001,894200,269.42001
2015-02-27,269.94,271.89999,266.91,267.20001,984100,267.20001
2015-02-26,272.31,276.17999,270.10001,270.76001,2256400,270.76001
2015-02-25,264.39001,271.42999,263.89999,269.00,1266400,269.00
2015-02-24,265.10999,266.37,262.54999,264.26001,849400,264.26001
2015-02-23,267.00,271.07001,263.31,264.20999,1165300,264.20999
2015-02-20,265.57001,268.79999,264.67999,267.63,953300,267.63
2015-02-19,265.07999,268.32001,264.20999,266.34,973300,266.34
2015-02-18,261.29999,267.79999,260.06,266.91,1851000,266.91
2015-02-17,269.63,272.94,265.25,265.75,1416300,265.75
2015-02-13,266.79001,269.75,264.51999,269.00,1992300,269.00
2015-02-12,268.94,271.44,265.69,267.17001,1870800,267.17001
2015-02-11,268.98001,272.00,267.10999,267.92001,2159900,267.92001
2015-02-10,268.97,274.19,268.50,269.75,2645800,269.75
2015-02-09,262.75,269.82999,262.01001,267.42999,3039400,267.42999
2015-02-06,237.97,272.95999,237.97,263.39999,6916800,263.39999
2015-02-05,234.21001,238.20,231.08,237.97,3951700,237.97
2015-02-04,232.50,234.00,228.28999,232.03,1714900,232.03
2015-02-03,230.72,235.50,228.00,232.75999,2394400,232.75999
2015-02-02,225.55,226.44,219.16,224.57001,1111100,224.57001
2015-01-30,222.14999,228.32001,222.14999,224.74001,1313600,224.74001
2015-01-29,219.89,223.67,215.73,223.03999,799400,223.03999
2015-01-28,225.63,225.63,218.89,220.46001,939100,220.46001
2015-01-27,222.06,224.53,219.59,222.62,897500,222.62
2015-01-26,232.21001,232.35001,224.58,226.36,1857400,226.36
2015-01-23,229.49001,235.37,227.10001,232.22,1912000,232.22
2015-01-22,220.36,226.00,217.14,224.94,1416500,224.94
2015-01-21,213.39,219.58,210.31,219.20,1194000,219.20
2015-01-20,215.22,215.89999,210.09,213.06,1020400,213.06
2015-01-16,213.12,217.59,209.60001,214.17999,1108900,214.17999
2015-01-15,220.00,221.55,212.83,213.21001,1368100,213.21001
2015-01-14,220.00,224.71001,218.03,219.42999,1366300,219.42999
2015-01-13,226.10001,228.39,221.37,223.00,1583600,223.00
2015-01-12,226.61,229.00999,221.71001,223.13,1654400,223.13
2015-01-09,227.80,230.14999,224.09,227.13,1515300,227.13
2015-01-08,223.59,228.72,220.77,227.05,1289500,227.05
2015-01-07,220.99001,223.42999,217.37,222.16,985000,222.16
2015-01-06,227.62,228.78,214.52,219.50999,2002700,219.50999
2015-01-05,227.99001,232.20,225.56,227.50999,1400600,227.50999
2015-01-02,230.74001,231.39,224.25999,229.64999,1203000,229.64999
2014-12-31,233.09,233.70,229.11,229.71001,599800,229.71001
2014-12-30,232.37,234.16,230.25999,232.67,533900,232.67
2014-12-29,235.30,237.19,232.41,233.34,714800,233.34
2014-12-26,232.27,237.03999,231.53,235.25,790900,235.25
2014-12-24,231.24001,234.73,230.21001,231.83,478400,231.83
2014-12-23,235.19,238.19,230.88,231.49001,1278300,231.49001
2014-12-22,234.71001,235.25,231.00999,233.00,1398700,233.00
2014-12-19,232.81,243.25,231.32001,234.61,3310200,234.61
2014-12-18,224.05,232.30,223.56,231.84,2370400,231.84
2014-12-17,216.53,220.60001,215.10001,219.78,1143700,219.78
2014-12-16,215.83,221.63,214.94,215.57001,1423700,215.57001
2014-12-15,221.71001,223.17,217.87,218.02,1072400,218.02
2014-12-12,214.97,221.86,214.27,219.89999,1278100,219.89999
2014-12-11,215.19,220.75,214.20,217.36,1154800,217.36
2014-12-10,215.38,218.41,214.03,215.07001,1297900,215.07001
2014-12-09,207.03999,215.67999,205.00,215.47,1172400,215.47
2014-12-08,216.89999,218.42999,209.50,211.94,1908400,211.94
2014-12-05,218.25999,219.03,216.02,218.08,1185700,218.08
2014-12-04,216.23,219.99001,216.08,218.83,774500,218.83
2014-12-03,216.87,218.80,213.25,217.74001,1197900,217.74001
2014-12-02,217.88,218.50,213.71001,215.02,1295900,215.02
2014-12-01,225.81,225.88,216.07001,216.81,1577200,216.81
2014-11-28,225.72,227.89999,224.00,226.27,493200,226.27
2014-11-26,223.75999,226.74001,222.59,226.34,969600,226.34
2014-11-25,221.56,224.86,221.17,224.35001,1015600,224.35001
2014-11-24,219.20,222.00,215.52,221.75999,1159500,221.75999
2014-11-21,222.89999,224.50,218.00,219.09,1050200,219.09
2014-11-20,218.50,222.25999,217.11,220.30,798400,220.30
2014-11-19,220.10001,222.10001,216.38,219.61,1288500,219.61
2014-11-18,219.28,225.50,219.00,221.07001,1973100,221.07001
2014-11-17,229.44,230.69,219.44,223.28,2756000,223.28
2014-11-14,230.06,234.83,229.72,233.89,1395500,233.89
2014-11-13,231.89999,234.78999,228.50999,229.77,1366500,229.77
2014-11-12,230.88,231.44,228.20,231.13,1022900,231.13
2014-11-11,229.21001,231.46001,226.12,231.00,1050700,231.00
2014-11-10,221.75,230.28,221.66,229.25,1482400,229.25
2014-11-07,224.64999,226.42,222.17999,223.03999,1363400,223.03999
2014-11-06,221.84,226.98,221.25,224.64999,3299600,224.64999
2014-11-05,235.96001,236.67999,218.17999,218.17999,3769500,218.17999
2014-11-04,232.49001,238.77,231.87,238.42999,2463300,238.42999
2014-11-03,228.21001,236.14999,226.44,233.08,2936200,233.08
2014-10-31,224.24001,232.23,222.73,228.96001,6947100,228.96001
2014-10-30,198.46001,203.74001,195.50,202.89999,4365400,202.89999
2014-10-29,202.99001,202.99001,197.12,199.50999,1742500,199.50999
2014-10-28,199.12,205.80,198.63,205.35001,1293600,205.35001
2014-10-27,202.31,202.31,198.50,199.99001,956900,199.99001
2014-10-24,201.50,203.49001,199.20,202.10001,873100,202.10001
2014-10-23,202.98,204.78,199.55,202.62,1062400,202.62
2014-10-22,206.39999,206.39999,198.28,198.52,1442200,198.52
2014-10-21,201.00,206.89,200.00,205.38,1524500,205.38
2014-10-20,195.70,199.50,193.22,198.44,1033300,198.44
2014-10-17,201.66,201.66,195.50,195.96001,1415400,195.96001
2014-10-16,188.69,202.48,187.61,198.39,2032500,198.39
2014-10-15,192.00,200.85001,191.45,199.62,1538000,199.62
2014-10-14,195.00999,199.64,193.21001,196.02,1034300,196.02
2014-10-13,195.06,199.24001,189.20,193.13,1843200,193.13
2014-10-10,200.67,205.22,194.13,194.23,2397800,194.23
2014-10-09,206.84,206.98,200.64999,201.99001,1682900,201.99001
2014-10-08,204.35001,207.08,192.19,207.07001,2065100,207.07001
2014-10-07,207.84,208.77,204.03,204.39,1199100,204.39
2014-10-06,211.89,213.63,207.72,208.22,1190600,208.22
2014-10-03,210.09,213.39999,207.74001,210.87,1455700,210.87
2014-10-02,203.39999,208.39,200.80,207.00,1524700,207.00
2014-10-01,207.42,208.20,201.00,203.08,1872200,203.08
2014-09-30,210.25999,211.96001,205.55,207.78999,1268900,207.78999
2014-09-29,211.03,213.49001,209.11,210.38,980900,210.38
2014-09-26,210.10001,215.14999,209.00999,212.72,1957800,212.72
2014-09-25,210.81,211.42,205.75999,206.03999,1554100,206.03999
2014-09-24,207.03999,212.89,206.02,211.63,1580900,211.63
2014-09-23,205.39999,209.99001,205.28,206.21001,1628500,206.21001
2014-09-22,210.67999,210.82001,204.28999,206.89,1545900,206.89
2014-09-19,211.00,211.97,207.17999,211.17,1643200,211.17
2014-09-18,210.39999,211.48,209.03,210.50,1020600,210.50
2014-09-17,212.99001,215.47,208.75999,210.03999,1656800,210.03999
2014-09-16,206.11,213.75,204.22,212.38,2971500,212.38
2014-09-15,224.50,224.50,206.69,207.71001,3929500,207.71001
2014-09-12,226.33,226.52,223.28,224.83,1391700,224.83
2014-09-11,229.53999,230.47,224.12,226.61,1894700,226.61
2014-09-10,229.49001,231.28999,226.73,231.00,851800,231.00
2014-09-09,230.66,232.28,227.38,228.74001,1270900,228.74001
2014-09-08,229.32001,231.64999,228.75999,230.60001,985900,230.60001
2014-09-05,227.10001,230.57001,225.73,229.63,1556000,229.63
2014-09-04,225.34,230.74001,225.21001,227.55,1717300,227.55
2014-09-03,227.53999,227.98,223.39999,225.05,1593100,225.05
2014-09-02,225.91,228.70,224.14,225.00,1602600,225.00
2014-08-29,223.91,226.72,223.35001,225.75,1029500,225.75
2014-08-28,222.75999,224.20,221.92,223.25999,1011700,223.25999
2014-08-27,225.10001,225.52,222.64999,224.20,930300,224.20
2014-08-26,223.25,226.59,221.52,225.36,1173700,225.36
2014-08-25,227.60001,227.80,221.72,222.48,1899200,222.48
2014-08-22,218.39999,227.42,217.37,226.39999,2687300,226.39999
2014-08-21,218.00,219.48,216.64,219.20,1068800,219.20
2014-08-20,215.53,218.86,214.80,217.92,1101700,217.92
2014-08-19,218.75999,221.94,216.39999,216.71001,2043700,216.71001
2014-08-18,216.50999,220.55,216.33,218.66,2280900,218.66
2014-08-15,218.87,220.00999,214.23,219.86,2439200,219.86
2014-08-14,216.16,219.00999,215.00,218.36,1552100,218.36
2014-08-13,214.10001,216.33,213.50,215.14,1411400,215.14
2014-08-12,212.07001,213.84,210.07001,213.38,1179200,213.38
2014-08-11,209.09,214.07001,209.09,212.89999,2113800,212.89999
2014-08-08,207.00,208.25999,204.00,208.12,1649400,208.12
2014-08-07,204.09,208.75,203.25,206.75999,2060700,206.75999
2014-08-06,202.30,205.69,202.00,203.57001,1701800,203.57001
2014-08-05,200.30,205.72,200.30,204.64999,2573700,204.64999
2014-08-04,200.05,204.06,198.62,202.50,3053200,202.50
2014-08-01,196.21001,201.78,192.56,201.78,10507500,201.78
2014-07-31,186.74001,186.95,178.75999,180.64,5383600,180.64
2014-07-30,182.10001,187.39999,181.12,187.28999,3158100,187.28999
2014-07-29,178.05,179.92,176.83,179.74001,1635100,179.74001
2014-07-28,177.23,178.94,174.72,178.00,1515600,178.00
2014-07-25,177.00,178.82001,176.00999,177.44,1457700,177.44
2014-07-24,173.70,178.55,172.30,178.05,3194300,178.05
2014-07-23,166.61,172.39,166.07001,171.78,2677000,171.78
2014-07-22,162.77,165.61,162.31,165.50,1963800,165.50
2014-07-21,159.58,163.13,159.03,161.96001,1314500,161.96001
2014-07-18,158.30,160.86,157.78,159.99001,1250300,159.99001
2014-07-17,157.96001,159.50,156.30,157.21001,1458400,157.21001
2014-07-16,159.86,160.00,157.33,157.67,958900,157.67
2014-07-15,159.99001,161.00,156.98,158.50999,1750100,158.50999
2014-07-14,157.89999,162.75,156.72,159.70,1580900,159.70
2014-07-11,157.48,158.80,155.13,156.58,1332700,156.58
2014-07-10,155.89999,158.75999,153.31,156.31,2363800,156.31
2014-07-09,158.52,160.88,154.00,159.56,2440800,159.56
2014-07-08,168.97,169.10001,155.99001,158.67,3513100,158.67
2014-07-07,173.28,173.52,169.08,169.25,1164900,169.25
2014-07-03,173.27,175.11,171.87,173.71001,1076500,173.71001
2014-07-02,172.14999,174.74001,172.03,172.42,1487500,172.42
2014-07-01,173.12,174.74001,171.24001,171.75,1764300,171.75
2014-06-30,167.09,172.28,167.00,171.47,1787900,171.47
2014-06-27,167.37,168.17,165.80,166.75999,1531400,166.75999
2014-06-26,169.91,169.91,165.16,166.77,1646400,166.77
2014-06-25,165.69,170.07001,165.00,170.00,1362900,170.00
2014-06-24,168.45,171.92,165.39999,166.19,1852600,166.19
2014-06-23,166.25,169.10001,164.75,168.39999,1091600,168.39999
2014-06-20,167.33,167.33,162.86,165.80,1423500,165.80
2014-06-19,170.28999,170.66,165.60001,166.99001,1283700,166.99001
2014-06-18,166.21001,170.64,164.98,169.25,2170100,169.25
2014-06-17,166.00,166.50,163.21001,165.47,1822000,165.47
2014-06-16,169.30,169.57001,166.46001,167.53999,1773500,167.53999
2014-06-13,165.78999,169.80,164.03999,169.30,3081000,169.30
2014-06-12,164.00,167.25,162.50,164.53999,2411800,164.53999
2014-06-11,162.80,165.61,161.64,163.64,1689500,163.64
2014-06-10,156.25,163.98,156.00,163.67999,2680700,163.67999
2014-06-09,156.39999,158.82001,155.35001,156.39,966100,156.39
2014-06-06,155.50999,157.67,154.49001,156.80,921800,156.80
2014-06-05,157.03,157.41,152.17999,155.24001,1568000,155.24001
2014-06-04,155.11,158.00,153.00,156.39999,1105400,156.39999
2014-06-03,154.30,157.53999,153.67,155.81,1355700,155.81
2014-06-02,160.00999,160.63,153.00,155.44,2020600,155.44
2014-05-30,163.28999,163.60001,159.03,160.09,2177000,160.09
2014-05-29,161.30,164.37,159.87,163.69,2532000,163.69
2014-05-28,160.45,163.00,159.00,160.44,1999400,160.44
2014-05-27,157.00,162.98,157.00,160.53999,2414200,160.53999
